umap_0,umap_1
0.3400689,6.9342914
1.0249783,5.8619757
1.3519704,7.649093
0.4945924,5.0580654
-0.08605622,6.1313105
0.9832485,6.1888957
2.7893014,7.403989
0.060861263,5.285054
0.15730926,7.566587
0.61289567,4.888086
3.585397,7.2835703
4.3747144,6.626556
0.06850423,7.4496927
0.25478864,6.528928
0.8229921,6.243644
0.0014942569,5.1630354
1.6396588,6.159196
1.7571604,7.5286765
0.107499614,6.0433674
0.756498,7.3939238
5.056893,5.623597
2.6483533,8.028463
0.7140104,7.1231747
0.5568444,7.1784654
0.40292045,5.05931
1.161761,7.7526827
1.3287135,5.7515225
3.116015,7.703594
0.0071615493,7.169214
1.1673309,7.7349806
0.5076724,4.954721
5.1733203,5.434208
0.88864756,5.886805
3.0993495,7.827151
0.89825594,6.1297603
2.7300537,7.4388037
1.6167592,5.868771
1.1911421,6.6580286
2.0721579,7.852921
5.4039965,5.176987
0.04758733,7.092452
0.7988408,6.317056
1.265988,7.68465
0.25245643,7.608564
0.023404842,5.3400373
0.13601306,6.180505
0.6237355,6.687615
1.530384,5.854912
8.604072,0.6971263
0.048415326,5.092692
0.6054282,4.9216537
8.594994,0.97318834
0.5446806,5.838518
0.13563815,5.095063
3.3927002,5.0406985
0.9709011,5.6599298
1.9778885,7.4332113
0.14163034,6.770446
0.9717567,6.971607
0.45485985,7.4906945
2.8608348,7.446566
0.5110914,5.1402497
0.3845544,7.270214
0.36573955,7.5943465
0.8908002,6.7399087
0.2437829,6.9372306
1.4291208,5.792543
5.805321,5.229395
0.6841848,7.1411066
5.075353,5.5993066
-0.14414029,6.6388783
1.096337,5.9191327
2.9345427,7.3896933
3.4885268,7.466399
0.44531742,5.8989716
1.1874957,5.6549864
5.4077134,5.591054
3.0155702,7.4757404
1.2578958,5.8626986
1.1939437,6.4584913
0.8850227,6.2523856
1.285727,6.914239
0.9365244,6.9707217
0.037394665,7.0993295
0.58728135,5.1124988
1.7451447,7.376851
1.2546854,5.6357017
0.25223878,7.282618
0.5895014,6.553409
5.3228354,5.7139664
0.75670415,7.348421
0.16588928,5.0382237
5.164555,5.5723267
1.2161528,5.6563854
-0.00033229252,6.346473
1.8844932,7.9635634
3.0442011,7.505212
1.3873755,7.5581183
0.102519915,5.107862
0.63832957,7.4485316
4.6604137,6.0368195
1.4051605,7.2729387
1.3049339,5.378104
0.99682873,6.846105
0.94343346,6.1992774
0.14637406,6.7444286
0.3486528,6.841058
3.3839662,5.058367
0.27167907,6.41858
1.9348831,7.9781094
0.6675498,4.950817
1.3129492,5.8845773
0.7193066,6.4145617
1.9797556,6.0496497
1.7841648,7.9377427
0.0024204077,5.1262097
0.044244394,6.088794
1.0745971,6.6362257
1.8022622,8.012121
1.3851193,5.708618
1.2036694,7.7701406
4.732287,6.11396
1.0247926,6.60472
1.2482319,6.464454
-0.0056694434,7.173195
1.3261268,7.622903
0.17501833,7.480929
2.071146,7.892368
0.92863446,6.107387
0.26576835,7.506328
-0.14555393,6.2726264
3.4481437,7.46717
1.2294431,7.120538
0.046068378,7.482617
1.2150009,5.7582345
-0.13602635,6.419051
1.1842606,7.6530366
1.3406985,7.6687183
0.61741865,6.8850603
1.8837318,7.9613495
0.8785279,7.2697253
0.6417222,7.3567047
1.2794015,7.57062
-0.09883605,6.133891
3.1137216,7.8473697
0.556581,4.9450016
1.6224538,5.8768096
1.3424561,7.362796
-0.09925532,6.332326
0.46919248,7.0820026
0.48238796,5.8700747
1.3339782,7.35338
1.5990511,6.1507764
1.2785976,7.765333
1.4280562,5.517134
0.17363545,7.510587
1.1654288,6.4507637
1.258416,7.71965
1.0802745,6.003649
0.41127476,7.4455132
1.0845236,5.670342
2.9747574,7.465742
-0.14689521,6.6346354
10.7157755,2.1301749
0.31367454,6.2111316
0.97661394,5.654499
0.42270863,5.9534745
0.008640363,7.290538
0.48914272,5.045265
1.7927434,7.9659343
5.7893353,5.2466993
2.8298485,7.421352
0.0041156583,5.1460247
1.0600305,5.6850076
0.25996464,7.626354
3.201214,7.6626644
0.4127553,7.170588
0.49482906,6.6325026
0.559688,7.1434226
0.26136035,7.4944816
0.35792744,7.0081463
0.58221,4.9154143
1.2718109,5.878299
2.2605,8.006741
0.054430272,7.2311754
0.19772974,7.4228005
1.5094603,6.6631575
1.9120456,8.006434
1.5533038,5.9818454
0.62503,7.065025
0.569985,5.782054
3.0289767,7.539851
1.4892086,6.11987
1.1888635,5.7427707
0.2860846,6.5141163
4.3818393,6.6167517
0.050919924,5.145057
0.8226627,7.509992
-0.010656677,5.2681613
1.2001039,7.7730913
1.5179832,6.4014716
0.24028721,7.5777206
0.087077014,6.38732
0.052840743,6.275623
3.3515322,3.2644703
4.0116744,2.938908
4.7364783,3.362383
4.298598,2.9814677
5.2846537,5.062673
3.8410447,2.9598258
3.369971,3.3118482
5.485908,5.072356
3.9103296,2.7852063
2.0451257,4.004562
3.9911747,2.7742662
2.826179,3.7510743
4.1590085,2.765062
2.871637,3.0011685
2.9663842,2.8575072
3.154574,3.2143693
3.2408876,3.1011708
4.1447716,3.346583
2.9358978,2.8492281
5.6633406,4.47739
1.9331408,4.090054
1.8620231,4.1683707
3.0162075,3.5144293
5.013844,4.7046185
3.3412738,3.5678174
4.3493643,2.1324182
4.359311,3.1549938
3.2055638,3.0651019
5.6177382,5.084134
6.098744,4.5390234
2.141087,3.9598434
5.4542446,4.832781
3.0099425,2.750273
3.6230936,4.0186753
4.641844,3.616618
4.6385727,3.4350812
4.0511594,2.93785
4.1804233,2.7213342
3.6768742,3.5480998
5.512233,4.6520176
3.0812416,3.0912457
4.2333183,3.2450423
5.6091332,5.366987
4.234361,2.8914237
4.167759,3.3536878
5.305741,4.969951
2.171746,3.9501767
3.6730812,2.708382
4.134719,2.787494
3.0742319,3.577678
4.583417,2.4153798
4.0058484,2.8971226
5.659474,4.4442043
8.870125,3.7200263
3.0307655,3.139605
4.128846,3.0420005
5.502727,5.034014
4.0573673,3.7830162
3.6415024,3.8553607
4.092698,3.017076
4.3267436,2.3202276
3.480081,3.328353
4.2167997,2.7279868
4.3445244,3.570346
5.2663927,5.105785
3.27907,3.0265398
4.11945,3.6247122
12.242673,5.082606
4.40086,2.7594178
1.9439778,4.0711107
3.180711,3.0437663
4.171488,3.093391
4.5619736,3.5057018
4.490418,3.5210464
4.0728774,3.2737849
3.4081407,2.9270952
3.110898,3.398628
3.9370675,2.9933553
4.5477014,3.0669477
2.8826573,3.0488653
3.1844833,2.9936695
1.03171,5.1147766
3.144573,3.152367
4.418582,4.159298
4.0419564,3.09081
3.6822102,3.5488565
3.5906146,3.508286
5.375327,4.8206873
5.6132193,5.0448847
5.058511,4.687339
3.7074726,3.9000971
4.4101696,1.8681964
5.204523,4.905138
2.8583488,3.1053522
2.9894166,2.8177142
2.850191,3.9287035
5.161379,4.9516463
1.9423753,4.034268
3.960715,2.9384727
1.9520599,4.0956893
2.5320833,3.8224087
3.4936957,3.4662874
2.9439464,3.298621
2.996288,3.262527
4.450774,6.5282335
2.986403,3.089877
3.0909836,3.2349737
3.3787904,3.8187509
4.467014,3.4666963
5.512026,5.096625
5.8344636,5.424177
3.1834426,3.5998583
2.1051397,3.999734
3.3208227,3.3632116
3.9129436,3.210727
3.5881371,3.196782
5.6660776,5.207205
5.4762025,5.1483483
4.4500937,3.5529013
4.1369224,2.8044016
5.2530227,4.5509067
3.388417,2.8838952
4.26352,3.0151186
2.7388928,3.687517
5.4054875,4.9082437
5.8259974,5.222818
0.65839124,4.828104
3.067265,3.545697
3.155012,3.3568785
3.6919415,3.09985
2.8928056,3.482692
3.9961925,3.621492
5.39754,4.852482
5.650337,5.1585846
3.924669,3.5598004
4.1340485,2.8782988
3.654529,2.8181007
5.685373,5.043293
4.5175514,3.347402
2.8946555,3.3159864
3.238397,3.2081437
2.9872456,3.563043
4.4534507,3.5670452
3.1275814,3.0365942
5.75033,5.2188067
3.997636,2.9423792
2.006076,4.0334225
3.6105056,3.709557
3.2638197,3.588459
2.006644,4.0451345
4.007137,2.9328353
3.28039,3.1804197
5.3449626,4.7970276
3.2418609,3.0335243
2.258606,3.8618684
2.5168648,3.8088014
5.5737004,4.903708
5.872753,5.1337886
2.8954422,3.6784768
2.8439808,3.1782408
5.009054,2.2250166
1.9615724,4.047096
2.0949013,4.0294375
5.677518,5.5651684
5.284828,4.8397756
4.262284,2.6066546
3.2070088,3.228969
2.7003605,3.7399266
4.4433217,1.8965635
3.4055748,3.2131114
1.996315,4.0677423
6.1682544,4.5064797
3.4499617,3.8161352
5.1565104,3.3147392
5.1384654,3.1403475
5.3145256,4.9022646
4.5463743,2.3350387
3.9039385,3.176945
4.783978,3.2945096
5.7665067,5.176843
3.9862323,2.780144
5.3485165,5.217665
3.0429258,2.7332125
2.0791614,4.0035105
3.5619693,4.0535154
4.0975504,2.9016204
3.7815554,3.6285224
3.0442939,3.3018832
4.4847045,3.255127
3.7195702,3.612303
3.1319814,3.0246308
3.2548072,3.219866
3.8489995,2.9435518
2.8549387,3.219311
3.4508817,2.9194882
3.2373073,3.2963307
3.8080635,3.6340656
3.9927967,3.0990622
3.1190941,3.0381575
5.2475896,4.576023
5.5612783,4.7875953
5.6044135,5.2604246
3.4911861,3.48365
4.4953766,3.2603724
2.8405032,3.157598
4.0710716,2.971286
6.390188,3.9914436
2.8716335,3.0144918
3.2906852,2.7064033
3.455375,3.261583
0.7139561,4.768617
0.43762225,6.3115253
6.015847,5.196626
5.620782,5.294941
4.4232697,3.5811534
4.008337,2.8398557
4.3279634,2.8839788
3.3350854,3.3076408
2.154777,3.9208126
3.353972,3.2676058
4.088616,3.173414
4.473447,6.556604
4.646079,3.4459558
3.354002,2.8984034
4.5639353,3.3604171
6.346646,3.8059409
3.7054615,2.8333733
0.15655261,5.0303135
4.793712,3.4291918
3.2340474,3.194147
1.9657007,4.070676
3.2456527,3.0346596
4.864089,3.1301038
3.9505541,2.9967828
4.0520115,2.838256
6.8345356,3.4422107
4.134321,2.779405
0.75095,4.7303696
4.1883993,2.8671515
3.9580414,3.854798
5.775407,5.224289
2.9916909,3.0787663
3.0712843,3.4136553
4.16384,3.0427513
5.3993034,4.747031
5.5655546,5.048446
3.0632067,3.12096
3.2901368,3.196557
7.3616543,0.02926429
8.551331,-0.020225875
8.669524,0.43171248
8.057643,-0.090795144
7.274492,0.025940204
6.7373643,2.02448
9.606229,3.2004542
7.53588,0.29406762
6.516415,1.6110219
6.8398585,1.6206186
7.3495727,-0.018770654
7.2119207,0.6550187
7.407651,1.9177843
7.545014,-0.044237044
6.6042023,3.7402644
7.462497,0.37592694
6.7040353,2.0667703
8.500417,0.43403417
7.2324014,5.0614133
7.6605897,3.2999153
7.2939086,0.35796762
8.988766,3.6654048
5.7456355,4.6539054
8.419396,0.3142163
7.807658,4.686668
6.8284564,1.7874709
7.803541,2.0254276
7.7880635,3.1929975
7.7614117,4.576433
6.6449194,2.1034036
7.1742363,0.7036886
9.078202,3.2887516
7.2654166,0.4645682
6.5589194,1.6345465
7.5318604,1.8090528
7.859174,0.8544294
7.339697,0.32488686
7.957843,4.4845595
6.6668353,1.4862021
2.5961158,3.6665058
5.116185,2.1521246
7.2466874,0.22218919
7.2613015,0.60727644
10.71097,1.1644737
7.521862,1.5653449
6.331132,1.8229733
8.468009,0.47001317
7.5700326,0.18306261
7.6150837,0.14324161
7.4426284,-0.040452834
6.380092,1.7794888
10.016837,2.9112709
6.6426883,3.6868546
5.892793,4.5927773
7.7128267,4.0901446
4.1794176,2.4986095
7.15895,0.50607824
9.15159,3.1415093
11.574672,3.54203
6.7478685,1.8244984
5.33295,2.1103358
7.5550175,3.5919666
6.0601697,2.327962
10.071394,3.8403542
7.9622993,2.0864758
7.3146176,0.56066424
8.615955,0.04178345
6.8460627,2.1671312
7.903753,4.5059247
8.455953,0.39588833
7.4966626,0.035103753
5.4072948,4.2349954
7.219319,0.109097324
7.2812877,0.05154563
7.4892454,-0.052864928
8.542643,0.45476508
7.8986397,-0.046552457
9.617153,2.384693
6.7480316,1.38861
8.119992,-0.13919462
7.858137,4.3831487
6.591828,3.8152816
6.914953,1.2821925
6.726548,1.7613289
9.45248,2.6128027
14.490083,2.4741337
7.870542,0.0008378433
7.8076925,2.0724669
6.3609157,4.8973303
7.5783315,3.5169024
9.206251,3.0018451
6.67216,1.6057483
7.3947053,0.25137427
8.507145,0.34684968
6.4444003,2.1555085
7.5650105,1.2241114
7.3322535,3.489839
6.7983,1.386811
7.047326,2.1596093
7.796996,0.8440243
7.3670945,0.43460396
6.640265,2.191685
8.333822,0.31000626
6.7937627,1.5150434
7.305223,0.6575607
6.389496,1.7759497
10.038998,3.4195802
7.452923,1.5785435
7.89638,2.7972467
7.8764205,2.122714
8.550827,0.4651505
8.5464325,-0.0711306
6.65909,1.5068907
7.8251066,3.0729198
7.447369,0.3438279
9.94659,4.196789
7.7750325,2.149791
6.5164814,1.6914897
11.228095,4.1938324
8.597997,0.4997815
6.688875,2.0201418
7.19503,0.18280874
12.36904,4.365096
6.5383897,3.8137255
7.2300467,0.06260218
7.945633,0.12582177
8.047942,-0.10973185
6.9734645,1.712543
7.64182,0.07083003
8.502752,0.63392824
7.998421,1.9332521
9.034487,3.2460878
8.598021,0.45165226
6.4831104,1.6791757
4.5797644,6.464903
7.8945007,4.565156
7.214494,0.50601685
8.907979,3.6841848
6.6609178,3.698547
7.7023144,0.009819561
7.684941,0.078272045
6.523636,1.724938
7.9771132,2.3765452
9.1757765,3.4680686
7.632458,3.7334087
8.208651,-0.16716498
8.116541,4.1582217
7.736695,0.05930403
7.8489304,4.33036
7.9379616,-0.09247262
6.6889577,2.0478632
6.8658886,1.3883694
8.530374,0.4374358
7.6367726,4.2673593
7.5952353,2.0652523
8.525667,-0.03440818
6.560261,2.231765
8.441324,0.4193127
8.126986,-0.13388416
4.564973,1.7313244
8.511245,-0.029179048
9.070406,3.3113282
8.595111,0.37353697
8.369485,2.6819246
4.7001743,2.5023336
9.094247,3.3373563
8.313048,2.0987034
6.638656,1.5484858
9.54362,2.033386
8.605223,0.6268009
10.092239,4.0503836
6.550881,1.7906284
7.9432855,-0.1133278
8.473915,-0.099486314
4.534889,2.3062005
8.528195,-0.03826825
7.1680665,0.8219008
8.880312,3.6640427
8.319444,0.89130014
7.311647,0.36419308
8.576718,0.46429372
7.501165,2.5643144
7.4114747,-0.046987176
7.468627,0.31828886
6.2918916,4.3225946
7.4919314,3.09379
7.8124995,4.5805187
7.485875,0.3191375
9.010549,3.8869712
7.330305,0.46187493
9.026713,2.9985807
6.794417,1.5988729
7.5132465,0.12516564
7.135706,0.74628407
8.132467,-0.1495896
7.8424544,-0.041934684
5.6098337,4.395333
8.981365,4.078588
9.1111965,3.3101614
6.743943,2.1366343
6.8485003,1.9355725
9.0485735,3.2263522
8.971713,3.7999084
7.6767817,2.0969572
7.9844885,4.070531
8.511374,0.7897931
8.243409,-0.16963102
9.518227,2.8548717
8.336077,0.20295629
6.714857,2.0995116
7.730114,1.9586407
6.750365,1.9431325
7.202293,0.47420344
9.058786,3.0809565
8.349696,-0.09966412
7.0635595,2.1491733
6.5728517,1.9850607
6.800666,1.3512732
7.4256954,1.9502077
7.6511445,-0.04472945
7.2497764,0.57068104
8.417831,-0.11809996
8.517761,0.3569139
6.6215296,1.8997594
9.947147,3.4853077
9.228701,3.5014353
8.49222,0.32984462
6.8172703,1.2760699
6.943477,1.7989268
8.100836,1.9989674
7.741852,3.372914
8.661732,2.730963
4.6036057,6.4571204
7.213752,0.46885702
6.442837,1.7208766
8.535433,0.13503416
8.482321,0.30351868
7.309076,0.3772946
7.558805,0.013553976
9.100006,3.0257475
7.2862716,0.67806566
8.413758,-0.09866591
9.858502,4.2331448
8.449799,0.09245002
7.6172447,3.3860478
7.5820885,0.119131826
8.458371,0.29748434
8.595443,-0.03650446
9.365533,2.8857343
6.4072847,1.7420052
8.831677,2.5751355
7.8780026,4.6184597
7.6839843,3.1610892
7.4922194,0.27370918
7.884079,-0.04670725
9.132039,3.344817
7.2060685,0.12311932
7.2623587,0.72375256
7.3764744,0.29204926
6.746202,1.3904787
8.5657625,-0.0006902958
6.7596083,1.9382788
8.003974,4.453619
7.165996,0.59922135
9.97488,4.276687
7.124102,0.70139545
9.080647,3.18143
8.994749,2.8512924
8.506424,0.312484
7.6173396,0.34142193
7.8556623,2.2471979
9.057093,3.199022
7.4932857,-0.12568654
9.1210165,3.8721197
7.3532243,0.5642808
7.741651,3.120368
7.6632056,3.4223375
7.846668,2.108629
6.7090216,1.7474045
10.28677,1.3841828
7.4548926,0.1055562
11.513102,3.536564
9.078359,3.2358499
8.509801,0.3801092
7.4525623,-0.11549721
6.954811,1.7441431
6.495738,2.0914927
7.700635,4.7550573
7.3498483,0.37402147
7.8865767,4.5767727
6.7041535,2.189141
5.7320285,4.637627
6.7881866,1.3771435
9.627162,2.4090893
11.039678,4.381984
7.249837,0.35994223
9.818262,2.6612484
8.363734,2.6921918
6.6203837,3.6976814
8.548347,0.3042187
8.000659,-0.13158837
9.053275,3.2483008
7.1465163,0.6380907
8.995816,3.6283803
7.5912356,-0.014788149
9.05256,3.2222636
7.17994,0.73287225
6.578662,3.5072536
8.5657425,0.09369487
6.4899445,2.2587504
7.6300354,1.9491204
8.962936,2.9659371
10.001603,2.0394318
6.139946,1.9651788
7.2538147,0.6281979
7.383484,2.0659506
7.846973,1.899401
7.746726,-0.086069226
8.925487,2.7824845
8.010558,2.6993144
7.4691157,0.20307063
11.108874,4.345072
8.819186,3.7864034
7.2257805,0.09283712
8.5769615,-0.022969
10.06106,4.173279
7.374656,1.8431349
8.255308,-0.16802578
7.6360726,3.335797
7.472957,-0.02407674
7.5706863,0.06033695
6.808969,1.7364448
7.3440204,1.9088254
6.679217,1.9890674
12.259922,4.1766634
7.512065,0.08278358
7.5681973,3.6096988
8.5858345,0.3857042
6.7420425,2.0465424
9.918057,4.287134
8.167705,-0.17047979
7.8198686,4.648778
8.480133,2.6657324
7.8539624,4.585928
8.652528,0.69482476
7.465013,-0.078028806
7.914801,4.4847817
5.7629066,4.719231
11.515317,5.479406
7.2437515,0.5022499
7.2821517,0.4139379
7.702959,2.9973671
7.381639,3.2777174
9.474489,3.3351984
8.964084,3.1305883
7.8580084,4.441097
7.7976766,4.6416416
7.564868,3.5966272
8.499713,0.30396852
7.6646333,3.4146233
